date,open,high,low,close
2024-04-17,154.65,154.763,154.154,154.317
2024-04-16,154.22,154.784,153.89,154.65
2024-04-15,153.1,154.445,153.082,154.223
2024-04-12,153.213,153.386,152.588,153.24
2024-04-11,152.985,153.318,152.753,153.202
2024-04-10,151.744,153.238,151.678,152.984
2024-04-09,151.813,151.936,151.564,151.736
2024-04-08,151.6,151.944,151.57,151.812
2024-04-05,151.308,151.75,150.807,151.609
2024-04-04,151.648,151.77,151.116,151.302
2024-04-03,151.561,151.953,151.437,151.642
2024-04-02,151.626,151.801,151.46,151.562
2024-04-01,151.305,151.772,151.214,151.618
2024-03-29,151.373,151.496,151.16,151.303
2024-03-28,151.25,151.544,151.144,151.368
2024-03-27,151.51,151.971,151.022,151.249
2024-03-26,151.402,151.603,151.202,151.501
2024-03-25,151.375,151.545,151.048,151.405
2024-03-22,151.596,151.862,150.998,151.429
2024-03-21,151.195,151.753,150.259,151.58
2024-03-20,150.799,151.817,150.712,151.195
2024-03-19,149.107,150.962,148.988,150.806
2024-03-18,149.048,149.33,148.904,149.106
2024-03-15,148.279,149.164,148.028,149.033
2024-03-14,147.616,148.358,147.428,148.285
2024-03-13,147.618,148.047,147.228,147.619
2024-03-12,146.968,148.186,146.613,147.621
2024-03-11,147.057,147.147,146.483,146.964
2024-03-08,148.037,148.117,146.478,147.03
2024-03-07,149.349,149.37,147.582,148.045
2024-03-06,150.03,150.084,149.089,149.367
2024-03-05,150.514,150.546,149.7,150.036
2024-03-04,149.975,150.57,149.836,150.524
2024-03-01,149.968,150.72,149.915,150.064
2024-02-29,150.688,150.688,149.204,149.971
2024-02-28,150.503,150.844,150.368,150.685
2024-02-27,150.689,150.705,150.068,150.487
2024-02-26,150.476,150.838,150.288,150.697
2024-02-23,150.527,150.77,150.29,150.473
2024-02-22,150.294,150.689,150.012,150.528
2024-02-21,149.994,150.393,149.848,150.274
2024-02-20,150.077,150.438,149.679,150.003
2024-02-19,150.075,150.257,149.869,150.112
2024-02-16,149.904,150.646,149.818,150.181
2024-02-15,150.535,150.589,149.522,149.906
2024-02-14,150.781,150.808,150.339,150.556
2024-02-13,149.332,150.885,149.224,150.779
2024-02-12,149.239,149.481,148.922,149.34
2024-02-09,149.298,149.575,149.002,149.256
2024-02-08,148.171,149.479,147.925,149.315
2024-02-07,147.939,148.258,147.618,148.179
2024-02-06,148.667,148.789,147.797,147.934
2024-02-05,148.401,148.895,148.262,148.667
2024-02-02,146.398,148.584,146.237,148.308
2024-02-01,146.886,147.114,145.891,146.408
2024-01-31,147.592,147.898,146.005,146.889
2024-01-30,147.48,147.927,147.094,147.599
2024-01-29,148.09,148.333,147.248,147.497
2024-01-26,147.648,148.209,147.393,148.149
2024-01-25,147.505,147.958,147.077,147.658
2024-01-24,148.303,148.391,146.644,147.494
2024-01-23,148.082,148.696,146.967,148.327
2024-01-22,148.237,148.304,147.614,148.095
2024-01-19,148.15,148.804,147.834,148.128
2024-01-18,148.139,148.3,147.65,148.153
2024-01-17,147.173,148.524,147.044,148.155
2024-01-16,145.715,147.311,145.58,147.172
2024-01-15,144.878,145.941,144.791,145.715
2024-01-12,145.266,145.566,144.349,144.904
2024-01-11,145.746,146.415,144.968,145.28
2024-01-10,144.464,145.831,144.31,145.755
2024-01-09,144.224,144.623,143.416,144.47
2024-01-08,144.566,144.919,143.656,144.222
2024-01-05,144.621,145.976,143.801,144.603
2024-01-04,143.277,144.85,142.85,144.624
2024-01-03,141.985,143.736,141.854,143.29
2024-01-02,140.849,142.216,140.799,141.983
2024-01-01,140.84,140.914,140.779,140.866
2023-12-29,141.386,141.913,140.794,140.998
2023-12-28,141.812,141.824,140.244,141.399
2023-12-27,142.388,142.848,141.546,141.82
2023-12-26,142.299,142.634,142.084,142.387
2023-12-25,142.424,142.541,142.087,142.229
2023-12-22,142.102,142.662,141.859,142.401
2023-12-21,143.562,143.588,142.04,142.102
2023-12-20,143.82,144.099,143.258,143.543
2023-12-19,142.737,144.955,142.242,143.82
2023-12-18,142.056,143.158,142.046,142.737
2023-12-15,141.843,142.464,141.426,142.141
2023-12-14,142.87,142.909,140.954,141.859
2023-12-13,145.447,145.993,142.634,142.879
2023-12-12,146.144,146.183,144.727,145.449
2023-12-11,144.902,146.589,144.806,146.143
2023-12-08,144.099,145.216,142.492,144.893
2023-12-07,147.292,147.327,141.615,144.098
2023-12-06,147.136,147.499,146.891,147.308
2023-12-05,147.198,147.39,146.557,147.145
2023-12-04,146.679,147.451,146.22,147.204
2023-12-01,148.168,148.347,146.657,146.772
2023-11-30,147.228,148.52,146.832,148.176
2023-11-29,147.475,147.905,146.665,147.235
2023-11-28,148.621,148.83,147.317,147.478
2023-11-27,149.403,149.676,148.544,148.669
2023-11-24,149.55,149.709,149.192,149.403
2023-11-23,149.524,149.691,148.883,149.561
2023-11-22,148.373,149.748,148.013,149.533
2023-11-21,148.35,148.594,147.148,148.379
2023-11-20,149.654,149.986,148.098,148.344
2023-11-17,150.71,150.774,149.196,149.562
2023-11-16,151.311,151.43,150.28,150.723
2023-11-15,150.357,151.422,150.04,151.335
2023-11-14,151.704,151.782,150.151,150.378
2023-11-13,151.46,151.908,151.202,151.719
2023-11-10,151.336,151.602,151.218,151.472
2023-11-09,150.966,151.387,150.766,151.341
2023-11-08,150.307,151.056,150.296,150.974
2023-11-07,150.057,150.691,149.896,150.348
2023-11-06,149.35,150.081,149.3,150.071
2023-11-03,150.428,150.517,149.181,149.333
2023-11-02,150.901,150.934,149.84,150.43
2023-11-01,151.616,151.643,150.658,150.903
2023-10-31,149.048,151.727,148.997,151.627
2023-10-30,149.559,149.854,148.8,149.047
2023-10-27,150.364,150.411,149.456,149.599
2023-10-26,150.158,150.778,149.83,150.368
2023-10-25,149.841,150.315,149.788,150.137
2023-10-24,149.696,149.929,149.318,149.843
2023-10-23,149.79,149.99,149.547,149.696
2023-10-20,149.751,149.993,149.639,149.831
2023-10-19,149.774,149.963,149.662,149.756
2023-10-18,149.774,149.936,149.481,149.782
2023-10-17,149.52,149.85,148.739,149.77
2023-10-16,149.433,149.764,149.371,149.526
2023-10-13,149.762,149.828,149.448,149.515
2023-10-12,149.077,149.829,148.951,149.76
2023-10-11,148.676,149.324,148.42,149.07
2023-10-10,148.525,149.097,148.158,148.672
2023-10-09,149.1,149.24,148.427,148.521
2023-10-06,148.487,149.536,148.354,149.274
2023-10-05,149.005,149.116,148.255,148.485
2023-10-04,149.044,149.318,148.73,149.008
2023-10-03,149.83,150.16,147.277,149.044
2023-10-02,149.497,149.878,149.395,149.824
2023-09-29,149.274,149.506,148.524,149.33
2023-09-28,149.477,149.559,149.143,149.279
2023-09-27,148.984,149.708,148.856,149.474
2023-09-26,148.831,149.186,148.701,149.0
2023-09-25,148.285,148.965,148.239,148.828
2023-09-22,147.569,148.419,147.504,148.36
2023-09-21,148.179,148.458,147.318,147.561
2023-09-20,147.771,148.358,147.46,148.192
2023-09-19,147.591,147.921,147.49,147.773
2023-09-18,147.75,147.879,147.55,147.59
2023-09-15,147.421,147.95,147.334,147.835
2023-09-14,147.367,147.566,147.012,147.42
2023-09-13,147.108,147.745,147.009,147.367
2023-09-12,146.548,147.257,146.433,147.107
2023-09-11,146.793,147.276,145.899,146.547
2023-09-08,147.273,147.87,146.583,147.81
2023-09-07,147.625,147.874,147.038,147.273
2023-09-06,147.674,147.818,147.012,147.608
2023-09-05,146.45,147.802,146.44,147.676
2023-09-04,146.188,146.495,146.018,146.451
2023-09-01,145.536,146.294,144.439,146.193
2023-08-31,146.181,146.228,145.345,145.506
2023-08-30,145.91,146.537,145.554,146.162
2023-08-29,146.526,147.374,145.664,145.907
2023-08-28,146.404,146.746,146.268,146.528
2023-08-25,145.826,146.635,145.719,146.404
2023-08-24,144.802,145.958,144.58,145.826
2023-08-23,145.856,145.877,144.53,144.787
2023-08-22,146.203,146.401,145.491,145.858
2023-08-21,145.395,146.404,145.14,146.202
2023-08-18,145.816,145.84,144.923,145.38
2023-08-17,146.259,146.561,145.615,145.803
2023-08-16,145.545,146.407,145.302,146.248
2023-08-15,145.538,145.865,145.1,145.543
2023-08-14,144.946,145.58,144.649,145.534
2023-08-11,144.681,145.0,144.415,144.93
2023-08-10,143.668,144.817,143.274,144.68
2023-08-09,143.341,143.75,142.99,143.673
2023-08-08,142.473,143.492,142.38,143.34
2023-08-07,141.715,142.583,141.511,142.485
2023-08-04,142.514,142.903,141.548,141.71
2023-08-03,143.279,143.892,142.059,142.511
2023-08-02,142.76,143.476,142.228,143.288
2023-08-01,142.264,143.546,142.203,142.76
2023-07-31,141.056,142.689,140.688,142.25
2023-07-28,139.403,141.183,138.058,141.14
2023-07-27,140.197,141.32,138.76,139.416
2023-07-26,140.918,141.186,139.92,140.194
2023-07-25,141.436,141.737,140.848,140.91
2023-07-24,141.706,141.811,140.74,141.442
2023-07-21,140.056,141.956,139.744,141.77
2023-07-20,139.598,140.498,139.108,140.036
2023-07-19,138.818,139.993,138.75,139.592
2023-07-18,138.69,139.134,137.679,138.81
2023-07-17,138.696,139.407,137.99,138.698
2023-07-14,138.055,139.157,137.237,138.743
2023-07-13,138.417,138.956,137.919,138.057
2023-07-12,140.344,140.352,138.15,138.414
2023-07-11,141.319,141.459,140.14,140.343
2023-07-10,142.133,143.005,141.236,141.319
2023-07-07,144.025,144.202,142.056,142.083
2023-07-06,144.555,144.653,143.552,144.041
2023-07-05,144.447,144.734,144.07,144.546
2023-07-04,144.654,144.7,144.19,144.44
2023-07-03,144.26,144.913,143.982,144.655
2023-06-30,144.733,145.067,144.2,144.261
2023-06-29,144.381,144.898,144.127,144.733
2023-06-28,144.028,144.616,143.727,144.373
2023-06-27,143.466,144.175,143.279,144.038
2023-06-26,143.602,143.716,142.934,143.456
2023-06-23,143.064,143.871,142.674,143.655
2023-06-22,141.838,143.227,141.607,143.072
2023-06-21,141.375,142.368,141.26,141.838
2023-06-20,141.912,142.252,141.19,141.375
2023-06-19,141.769,142.01,141.438,141.914
2023-06-16,140.265,141.911,139.84,141.825
2023-06-15,140.04,141.503,139.936,140.257
2023-06-14,140.2,140.281,139.279,140.033
2023-06-13,139.592,140.306,139.0,140.2
2023-06-12,139.392,139.765,139.05,139.592
2023-06-09,138.888,139.724,138.755,139.355
2023-06-08,140.098,140.225,138.8,138.887
2023-06-07,139.63,140.247,139.02,140.13
2023-06-06,139.539,139.993,139.09,139.624
2023-06-05,139.951,140.453,139.24,139.536
2023-06-02,138.817,140.07,138.6,139.947
2023-06-01,139.314,139.949,138.43,138.815
2023-05-31,139.776,140.396,139.21,139.299
2023-05-30,140.368,140.932,139.568,139.773
2023-05-29,140.636,140.917,140.108,140.367
2023-05-26,140.057,140.724,139.492,140.595
2023-05-25,139.354,140.228,138.811,140.055
2023-05-24,138.521,139.477,138.229,139.353
2023-05-23,138.565,138.909,138.24,138.524
2023-05-22,137.996,138.687,137.49,138.564
2023-05-19,138.665,138.684,137.42,137.878
2023-05-18,137.556,138.746,137.28,138.671
2023-05-17,136.369,137.712,136.29,137.551
2023-05-16,136.079,136.684,135.653,136.36
2023-05-15,135.705,136.325,135.695,136.078
2023-05-12,134.494,135.753,134.38,135.745
2023-05-11,134.292,134.844,133.74,134.51
2023-05-10,135.215,135.47,134.1,134.283
2023-05-09,135.044,135.357,134.71,135.205
2023-05-08,134.826,135.297,134.638,135.054
2023-05-05,134.226,135.125,133.88,134.819
2023-05-04,134.594,134.877,133.498,134.233
2023-05-03,136.53,136.572,134.53,134.595
2023-05-02,137.464,137.774,136.3,136.523
2023-05-01,136.172,137.543,136.149,137.465
2023-04-28,133.864,136.561,133.331,136.24
2023-04-27,133.628,134.197,133.198,133.89
2023-04-26,133.702,133.94,133.0,133.624
2023-04-25,134.182,134.479,133.363,133.73
2023-04-24,134.008,134.73,133.888,134.186
2023-04-21,134.205,134.491,133.546,134.096
2023-04-20,134.613,134.975,134.01,134.22
2023-04-19,134.07,135.138,133.95,134.601
2023-04-18,134.428,134.706,133.86,134.074
2023-04-17,133.812,134.572,133.707,134.426
2023-04-14,132.549,133.837,132.16,133.745
2023-04-13,133.114,133.394,132.01,132.551
2023-04-12,133.636,134.047,132.73,133.114
2023-04-11,133.572,133.806,132.96,133.644
2023-04-10,132.124,133.879,131.82,133.59
2023-04-07,131.695,132.379,131.5,132.137
2023-04-06,131.225,131.905,130.77,131.7
2023-04-05,131.717,131.844,130.611,131.231
2023-04-04,132.401,133.169,131.518,131.718
2023-04-03,133.255,133.755,132.197,132.4
2023-03-31,132.665,133.594,132.57,132.797
2023-03-30,132.718,132.966,132.18,132.649
2023-03-29,130.843,132.89,130.73,132.717
2023-03-28,131.533,131.564,130.38,130.834
2023-03-27,130.568,131.76,130.47,131.534
2023-03-24,130.811,130.939,129.61,130.701
2023-03-23,131.357,131.663,130.29,130.804
2023-03-22,132.433,133.002,130.97,131.38
2023-03-21,131.3,132.631,131.01,132.43
2023-03-20,131.821,132.65,130.534,131.28
2023-03-17,133.574,133.662,131.53,131.803
2023-03-16,133.333,133.827,131.7,133.55
2023-03-15,134.246,135.113,132.19,133.329
2023-03-14,133.196,134.901,133.0,134.252
2023-03-13,133.891,135.052,132.26,133.196
2023-03-10,136.136,136.994,134.11,134.962
2023-03-09,137.358,137.358,135.936,136.132
2023-03-08,137.15,137.91,136.473,137.358
2023-03-07,135.891,137.2,135.537,137.149
2023-03-06,135.973,136.19,135.362,135.905
2023-03-03,136.752,136.78,135.71,135.831
2023-03-02,136.143,137.1,136.0,136.755
2023-03-01,136.164,136.47,135.23,136.182
2023-02-28,136.18,136.917,135.71,136.172
2023-02-27,136.413,136.554,135.89,136.166
2023-02-24,134.692,136.519,134.041,136.406
2023-02-23,134.888,135.364,134.481,134.7
2023-02-22,135.0,135.061,134.36,134.861
2023-02-21,134.209,135.228,134.142,134.993
2023-02-20,134.214,134.538,133.918,134.23
2023-02-17,133.936,135.116,133.906,134.114
2023-02-16,134.125,134.464,133.58,133.932
2023-02-15,133.108,134.359,132.52,134.137
2023-02-14,132.41,133.315,131.499,133.158
2023-02-13,131.281,132.91,131.207,132.4
2023-02-10,131.58,131.888,129.798,131.347
2023-02-09,131.38,131.824,130.32,131.58
2023-02-08,131.05,131.538,130.57,131.399
2023-02-07,132.656,132.706,130.46,131.056
2023-02-06,132.464,132.902,131.49,132.634
2023-02-03,128.65,131.202,128.3,131.156
2023-02-02,128.96,129.133,128.06,128.668
2023-02-01,130.07,130.411,128.52,128.923
2023-01-31,130.405,130.53,129.73,130.09
2023-01-30,129.708,130.569,129.18,130.405
2023-01-27,130.176,130.268,129.47,129.804
2023-01-26,129.547,130.618,129.0,130.209
2023-01-25,130.162,130.583,129.24,129.565
2023-01-24,130.659,131.116,129.7,130.162
2023-01-23,129.459,130.887,129.02,130.66
2023-01-20,128.406,130.611,128.331,129.464
2023-01-19,128.884,128.911,127.75,128.412
2023-01-18,128.119,131.577,127.56,128.887
2023-01-17,128.588,129.155,127.986,128.1
2023-01-16,127.807,128.863,127.217,128.57
2023-01-13,129.238,129.43,127.43,127.853
2023-01-12,132.456,132.51,128.85,129.27
2023-01-11,132.248,132.872,132.04,132.468
2023-01-10,131.873,132.478,131.37,132.25
2023-01-09,131.943,132.654,131.28,131.874
2023-01-06,133.4,134.773,131.97,132.03
2023-01-05,132.611,134.054,131.674,133.401
2023-01-04,130.991,132.717,129.9,132.603
2023-01-03,130.735,131.403,129.487,131.014
2023-01-02,130.925,131.041,130.598,130.79
2022-12-30,133.01,133.09,130.75,131.072
2022-12-29,134.451,134.457,132.85,133.011
2022-12-28,133.479,134.5,133.327,134.47
2022-12-27,132.85,133.596,132.59,133.477
2022-12-26,132.753,133.233,132.276,132.83
2022-12-23,132.302,133.142,132.128,132.872
2022-12-22,132.426,132.722,131.61,132.302
2022-12-21,131.728,132.53,131.48,132.46
2022-12-20,136.902,137.473,130.55,131.73
2022-12-19,135.973,137.161,135.73,136.9
2022-12-16,137.77,137.889,136.26,136.679
2022-12-15,135.461,138.175,135.21,137.769
2022-12-14,135.59,135.992,134.502,135.453
2022-12-13,137.659,137.971,134.63,135.559
2022-12-12,136.477,137.85,136.457,137.657
2022-12-09,136.652,136.911,135.58,136.578
