date,open,high,low,close
2023-03-23,6.8524,6.8582,6.816,6.8286
2023-03-22,6.8746,6.8934,6.8575,6.858
2023-03-21,6.8799,6.8871,6.8688,6.8788
2023-03-20,6.875,6.9033,6.875,6.8785
2023-03-17,6.8921,6.8968,6.861,6.8883
2023-03-16,6.891,6.9117,6.8901,6.8998
2023-03-15,6.882,6.91,6.868,6.9067
2023-03-14,6.8636,6.8854,6.8537,6.8795
2023-03-13,6.91,6.9189,6.8345,6.8475
2023-03-10,6.9667,6.9725,6.9,6.9195
2023-03-09,6.9639,6.9743,6.9555,6.963
2023-03-08,6.9725,6.9775,6.944,6.9565
2023-03-07,6.9419,6.9726,6.923,6.9726
2023-03-06,6.908,6.9395,6.9042,6.9335
2023-03-03,6.8969,6.9144,6.888,6.9035
2023-03-02,6.8831,6.9205,6.876,6.9193
2023-03-01,6.935,6.935,6.86,6.8729
2023-02-28,6.9515,6.9515,6.9302,6.9335
2023-02-27,6.958,6.9739,6.94,6.9433
2023-02-24,6.9138,6.963,6.9108,6.963
2023-02-23,6.8966,6.9196,6.8795,6.9088
2023-02-22,6.8792,6.8999,6.8792,6.89
2023-02-21,6.8605,6.887,6.8605,6.887
2023-02-20,6.865,6.8729,6.8486,6.8563
2023-02-17,6.8649,6.885,6.8649,6.8661
2023-02-16,6.849,6.867,6.8427,6.855
2023-02-15,6.824,6.8575,6.8228,6.8515
2023-02-14,6.815,6.8309,6.8071,6.8309
2023-02-13,6.831,6.8344,6.819,6.819
2023-02-10,6.7885,6.8158,6.7866,6.8158
2023-02-09,6.7895,6.793,6.772,6.7782
2023-02-08,6.7787,6.794,6.771,6.794
2023-02-07,6.7768,6.7928,6.774,6.787
2023-02-06,6.807,6.8074,6.7703,6.7988
2023-02-03,6.7398,6.8002,6.7357,6.8002
2023-02-02,6.7061,6.736,6.7055,6.7357
2023-02-01,6.75,6.7525,6.7385,6.7435
2023-01-31,6.754,6.7616,6.7481,6.7531
2023-01-30,6.7491,6.7825,6.7435,6.749
2023-01-27,6.785,6.785,6.7825,6.7825
2023-01-25,6.7845,6.7845,6.7825,6.7825
2023-01-23,6.7845,6.7845,6.7845,6.7845
2023-01-20,6.765,6.7955,6.7642,6.7955
2023-01-19,6.7656,6.7906,6.7656,6.7793
2023-01-18,6.779,6.7888,6.7406,6.762
2023-01-17,6.735,6.785,6.7322,6.7689
2023-01-16,6.695,6.7388,6.6905,6.738
2023-01-13,6.722,6.7377,6.7,6.7
2023-01-12,6.759,6.7634,6.7256,6.726
2023-01-11,6.7831,6.788,6.7622,6.765
2023-01-10,6.762,6.7904,6.752,6.778
2023-01-09,6.815,6.815,6.759,6.7705
2023-01-06,6.877,6.878,6.833,6.834
2023-01-05,6.8841,6.889,6.8676,6.8784
2023-01-04,6.903,6.9069,6.877,6.887
2023-01-03,6.9127,6.9232,6.8755,6.9069
2023-01-02,6.8985,6.8985,6.8985,6.8985
2022-12-30,6.9588,6.961,6.8923,6.8972
2022-12-29,6.98,6.98,6.9606,6.9625
2022-12-28,6.9602,6.9774,6.9602,6.9774
2022-12-27,6.962,6.9675,6.9481,6.96
2022-12-26,6.9896,6.9897,6.961,6.961
2022-12-23,6.9968,6.9975,6.9807,6.988
2022-12-22,6.9705,6.984,6.9705,6.9834
2022-12-21,6.9646,6.9833,6.9638,6.9815
2022-12-20,6.979,6.988,6.959,6.9605
2022-12-19,6.983,6.9844,6.9693,6.9777
2022-12-16,6.9809,6.9845,6.9618,6.9713
2022-12-15,6.9466,6.978,6.9466,6.9721
2022-12-14,6.9515,6.963,6.9393,6.9503
2022-12-13,6.9863,6.9885,6.9435,6.9435
2022-12-12,6.981,6.9882,6.9564,6.9778
2022-12-09,6.95,6.9625,6.9425,6.9564
2022-12-08,6.9715,6.9821,6.9642,6.9654
2022-12-07,6.9893,6.9945,6.9707,6.9707
2022-12-06,6.9592,6.9999,6.9553,6.9935
2022-12-05,6.974,6.9848,6.9443,6.961
2022-12-02,7.049,7.0645,7.0188,7.0195
2022-12-01,7.0425,7.0884,7.042,7.0429
2022-11-30,7.1551,7.1555,7.0666,7.0879
2022-11-29,7.2079,7.2079,7.1534,7.1573
2022-11-28,7.2275,7.2387,7.189,7.2079
2022-11-25,7.1628,7.18,7.1472,7.1642
2022-11-24,7.1478,7.1528,7.1328,7.15
2022-11-23,7.1407,7.17,7.1392,7.1585
2022-11-22,7.1571,7.1655,7.1306,7.1388
2022-11-21,7.1501,7.1691,7.1499,7.164
2022-11-18,7.1392,7.1553,7.1088,7.1197
2022-11-17,7.092,7.1628,7.092,7.1551
2022-11-16,7.0549,7.0871,7.0549,7.0854
2022-11-15,7.0447,7.061,7.0241,7.0445
2022-11-14,7.0808,7.0818,7.0245,7.072
2022-11-11,7.185,7.1886,7.0882,7.1066
2022-11-10,7.2517,7.2727,7.181,7.184
2022-11-09,7.233,7.2557,7.233,7.2401
2022-11-08,7.2225,7.263,7.219,7.2485
2022-11-07,7.2152,7.25,7.204,7.2266
2022-11-04,7.31,7.31,7.176,7.1831
2022-11-03,7.2875,7.3213,7.2875,7.3005
2022-11-02,7.2777,7.289,7.2648,7.289
2022-11-01,7.3212,7.3275,7.253,7.273
2022-10-31,7.2625,7.303,7.2504,7.3015
2022-10-28,7.2338,7.2607,7.2173,7.2499
2022-10-27,7.1626,7.237,7.1624,7.2244
2022-10-26,7.2875,7.2994,7.1644,7.171
2022-10-25,7.2946,7.3095,7.2601,7.2693
2022-10-24,7.2515,7.2634,7.2504,7.2629
2022-10-21,7.2353,7.2499,7.22,7.2244
2022-10-20,7.229,7.2438,7.2114,7.2134
2022-10-19,7.2014,7.2302,7.198,7.2285
2022-10-18,7.1906,7.2006,7.1879,7.2006
2022-10-17,7.1806,7.2056,7.179,7.1951
2022-10-14,7.1771,7.2,7.1596,7.1925
2022-10-13,7.165,7.2229,7.165,7.1705
2022-10-12,7.1712,7.1909,7.1561,7.1725
2022-10-11,7.1447,7.1948,7.142,7.167
2022-10-10,7.11,7.1562,7.108,7.1554
2022-10-07,7.114,7.114,7.114,7.114
2022-10-06,7.1159,7.1159,7.114,7.114
2022-10-05,7.116,7.116,7.114,7.114
2022-10-04,7.114,7.1167,7.114,7.114
2022-10-03,7.114,7.114,7.114,7.114
2022-09-30,7.1045,7.1344,7.0823,7.114
2022-09-29,7.1545,7.211,7.1201,7.1201
2022-09-28,7.183,7.2507,7.183,7.1995
2022-09-27,7.1543,7.1784,7.1472,7.1765
2022-09-26,7.14,7.1684,7.1316,7.1339
2022-09-23,7.089,7.1298,7.089,7.1271
2022-09-22,7.0878,7.095,7.0597,7.0693
2022-09-21,7.0353,7.054,7.0323,7.0496
2022-09-20,7.0115,7.0213,7.0046,7.0183
2022-09-19,6.9994,7.0205,6.9994,7.0054
2022-09-16,7.0044,7.0254,6.9804,6.9804
2022-09-15,6.9661,6.9966,6.9609,6.9936
2022-09-14,6.9688,6.9731,6.957,6.9617
2022-09-13,6.9174,6.9326,6.9174,6.925
2022-09-09,6.9467,6.9513,6.9172,6.9256
2022-09-08,6.9562,6.9691,6.9482,6.9575
2022-09-07,6.9625,6.9803,6.9625,6.9662
2022-09-06,6.9352,6.9653,6.9301,6.9537
2022-09-05,6.9185,6.9435,6.9185,6.934
2022-09-02,6.9062,6.9092,6.8996,6.9003
2022-09-01,6.9061,6.9082,6.8933,6.907
2022-08-31,6.9115,6.9155,6.887,6.8887
2022-08-30,6.907,6.9214,6.8982,6.9106
2022-08-29,6.8977,6.9223,6.8977,6.908
2022-08-26,6.8474,6.8728,6.8474,6.8717
2022-08-25,6.8479,6.8572,6.8425,6.8482
2022-08-24,6.8444,6.8694,6.8425,6.8595
2022-08-23,6.8435,6.866,6.8296,6.8341
2022-08-22,6.826,6.8507,6.8212,6.8486
2022-08-19,6.801,6.8187,6.801,6.8169
2022-08-18,6.7767,6.7965,6.7767,6.7861
2022-08-17,6.7825,6.7867,6.7688,6.7809
2022-08-16,6.789,6.7973,6.7826,6.788
2022-08-15,6.7502,6.775,6.7492,6.7735
2022-08-12,6.7439,6.7469,6.7326,6.743
2022-08-11,6.7318,6.745,6.7318,6.7447
2022-08-10,6.7532,6.7604,6.723,6.7237
2022-08-09,6.7562,6.7586,6.7509,6.7526
2022-08-08,6.7599,6.7652,6.751,6.751
2022-08-05,6.7426,6.7625,6.7416,6.7612
2022-08-04,6.7515,6.7591,6.7464,6.7493
2022-08-03,6.76,6.76,6.7452,6.7573
2022-08-02,6.774,6.7825,6.7468,6.7526
2022-08-01,6.747,6.7744,6.7438,6.7688
2022-07-29,6.7442,6.7519,6.7279,6.7442
2022-07-28,6.742,6.7515,6.7357,6.747
2022-07-27,6.764,6.7689,6.7506,6.7585
2022-07-26,6.7453,6.7654,6.7453,6.7638
2022-07-25,6.7551,6.7579,6.7436,6.7509
2022-07-22,6.7641,6.7713,6.7455,6.7514
2022-07-21,6.7621,6.771,6.7545,6.7667
2022-07-20,6.7385,6.7553,6.7385,6.7545
2022-07-19,6.748,6.7539,6.7392,6.7445
2022-07-18,6.7474,6.7549,6.732,6.7422
2022-07-15,6.7517,6.7684,6.74,6.757
2022-07-14,6.7281,6.7686,6.7225,6.7547
2022-07-13,6.7265,6.7382,6.7161,6.7187
2022-07-12,6.7363,6.7375,6.7179,6.7248
2022-07-11,6.6962,6.7195,6.6962,6.718
2022-07-08,6.6948,6.7077,6.69,6.695
2022-07-07,6.7119,6.7135,6.6951,6.702
2022-07-06,6.7153,6.7163,6.6986,6.7075
2022-07-05,6.6965,6.7231,6.6845,6.7197
2022-07-04,6.6978,6.7008,6.6852,6.7
2022-07-01,6.6944,6.716,6.693,6.7015
2022-06-30,6.7045,6.7047,6.6895,6.6986
2022-06-29,6.706,6.7093,6.6861,6.7002
2022-06-28,6.7005,6.7125,6.6749,6.7075
2022-06-27,6.6852,6.6937,6.6836,6.6899
2022-06-24,6.6946,6.6995,6.6826,6.6883
2022-06-23,6.7045,6.7145,6.6953,6.6985
2022-06-22,6.7031,6.7265,6.6955,6.6988
2022-06-21,6.6814,6.7038,6.6738,6.6895
2022-06-20,6.708,6.7109,6.6705,6.6925
2022-06-17,6.692,6.7177,6.6914,6.7166
2022-06-16,6.6932,6.7185,6.6918,6.7035
2022-06-15,6.7306,6.7306,6.7014,6.7141
2022-06-14,6.7586,6.7609,6.7132,6.741
2022-06-13,6.7368,6.7591,6.7264,6.7546
2022-06-10,6.6909,6.7172,6.6786,6.7088
2022-06-09,6.6943,6.7008,6.6615,6.692
2022-06-08,6.6665,6.6957,6.6627,6.6837
2022-06-07,6.6689,6.6789,6.6611,6.668
2022-06-06,6.6409,6.6567,6.6378,6.6539
2022-06-03,6.6603,6.6603,6.6603,6.6603
2022-06-02,6.6895,6.7058,6.6595,6.6601
2022-06-01,6.6673,6.6993,6.6631,6.6864
2022-05-31,6.6695,6.675,6.65,6.672
2022-05-30,6.7023,6.7023,6.6447,6.6606
2022-05-27,6.7492,6.7511,6.691,6.6985
2022-05-26,6.6916,6.7484,6.6916,6.7389
2022-05-25,6.6616,6.6978,6.6571,6.6921
2022-05-24,6.6613,6.6796,6.6474,6.6537
2022-05-23,6.6758,6.6916,6.643,6.6495
2022-05-20,6.7222,6.7314,6.6652,6.693
2022-05-19,6.7612,6.7685,6.7086,6.7124
2022-05-18,6.7391,6.7575,6.736,6.7545
2022-05-17,6.7757,6.7885,6.7207,6.7342
2022-05-16,6.7751,6.8025,6.7719,6.7861
2022-05-13,6.7913,6.8112,6.7765,6.789
2022-05-12,6.7325,6.796,6.7272,6.7865
2022-05-11,6.733,6.7371,6.7125,6.7211
2022-05-10,6.7285,6.7402,6.6915,6.7348
2022-05-09,6.6985,6.7306,6.6923,6.73
2022-05-06,6.6578,6.6933,6.6578,6.6656
2022-05-05,6.5915,6.6557,6.5908,6.6557
2022-05-03,6.6085,6.6085,6.6085,6.6085
2022-04-29,6.6166,6.6504,6.5832,6.6085
2022-04-28,6.5582,6.6307,6.5582,6.6248
2022-04-27,6.5599,6.5635,6.5468,6.56
2022-04-26,6.5555,6.5613,6.5263,6.5557
2022-04-25,6.514,6.5773,6.5132,6.5593
2022-04-22,6.449,6.5055,6.4487,6.5015
2022-04-21,6.4155,6.452,6.4088,6.4505
2022-04-20,6.4095,6.4193,6.3945,6.4192
2022-04-19,6.369,6.3965,6.368,6.3935
2022-04-18,6.3744,6.375,6.3609,6.3628
2022-04-15,6.3763,6.3763,6.366,6.371
2022-04-14,6.3659,6.3805,6.3622,6.3784
2022-04-13,6.3685,6.3707,6.3618,6.3683
2022-04-12,6.373,6.3742,6.3621,6.3656
2022-04-11,6.3645,6.3751,6.3643,6.3665
2022-04-08,6.3617,6.3671,6.3545,6.3615
2022-04-07,6.3615,6.3643,6.355,6.3569
2022-04-06,6.3722,6.3762,6.354,6.3599
2022-04-05,6.3632,6.3632,6.3628,6.3632
2022-04-04,6.3631,6.3631,6.3628,6.363
2022-04-01,6.3415,6.3648,6.3415,6.3631
2022-03-31,6.348,6.3538,6.3354,6.3398
2022-03-30,6.3625,6.3633,6.3458,6.3476
2022-03-29,6.3693,6.3734,6.3593,6.3607
2022-03-28,6.379,6.381,6.3643,6.3721
2022-03-25,6.3645,6.3664,6.3572,6.3662
2022-03-24,6.3745,6.3776,6.3642,6.3677
2022-03-23,6.365,6.3763,6.364,6.3724
2022-03-22,6.3605,6.367,6.3557,6.3664
2022-03-21,6.3572,6.3663,6.3492,6.3557
2022-03-18,6.3483,6.3669,6.3463,6.3614
2022-03-17,6.347,6.3527,6.3408,6.347
2022-03-16,6.369,6.369,6.3412,6.3515
2022-03-15,6.3752,6.3859,6.3651,6.3705
2022-03-14,6.3487,6.3656,6.3442,6.3612
2022-03-11,6.3236,6.3403,6.3178,6.3394
2022-03-10,6.3168,6.3244,6.3147,6.3217
2022-03-09,6.3166,6.3255,6.3107,6.3177
2022-03-08,6.3162,6.3197,6.3092,6.3187
2022-03-07,6.3262,6.3262,6.3144,6.3199
2022-03-04,6.3175,6.3218,6.3122,6.3199
2022-03-03,6.3187,6.3208,6.3129,6.32
2022-03-02,6.3135,6.3225,6.3086,6.3215
2022-03-01,6.307,6.3146,6.307,6.3122
2022-02-28,6.3194,6.3194,6.3034,6.3089
2022-02-25,6.3227,6.3248,6.3118,6.3174
2022-02-24,6.3216,6.3309,6.31,6.3288
2022-02-23,6.3266,6.331,6.3104,6.315
2022-02-22,6.3375,6.3448,6.3235,6.3235
2022-02-21,6.3275,6.3366,6.3221,6.3352
2022-02-18,6.3362,6.3363,6.3253,6.3256
2022-02-17,6.3332,6.3393,6.33,6.3384
2022-02-16,6.3394,6.3415,6.3342,6.3372
2022-02-15,6.3575,6.3575,6.3381,6.3393
2022-02-14,6.3547,6.3631,6.3546,6.3574
2022-02-11,6.3614,6.3657,6.3545,6.3546
2022-02-10,6.3615,6.3631,6.3539,6.3541
2022-02-09,6.3651,6.3657,6.3599,6.3627
2022-02-08,6.3565,6.371,6.3565,6.3666
2022-02-07,6.3577,6.3625,6.3551,6.3623
2022-01-28,6.3666,6.3666,6.3544,6.3614
2022-01-27,6.321,6.3688,6.321,6.3682
2022-01-26,6.3261,6.3261,6.3205,6.3209
2022-01-25,6.3285,6.3315,6.3244,6.3261
2022-01-24,6.3358,6.3358,6.3243,6.3308
2022-01-21,6.3449,6.3449,6.3368,6.3387
2022-01-20,6.3442,6.3464,6.3407,6.3411
2022-01-19,6.3533,6.3556,6.3436,6.3451
2022-01-18,6.347,6.3542,6.3381,6.353
2022-01-17,6.3586,6.3586,6.3437,6.3484
2022-01-14,6.36,6.3615,6.3405,6.3527
2022-01-13,6.3584,6.3638,6.3568,6.3598
2022-01-12,6.374,6.374,6.3584,6.3584
2022-01-11,6.3762,6.3762,6.3705,6.374
2022-01-10,6.3744,6.3762,6.3715,6.3762
2022-01-07,6.3786,6.3815,6.3723,6.3778
2022-01-06,6.3645,6.3848,6.3645,6.383
2022-01-05,6.3724,6.3729,6.3639,6.3639
2022-01-04,6.3728,6.3777,6.371,6.3726
2021-12-31,6.3756,6.3776,6.345,6.3561
2021-12-30,6.3712,6.3772,6.3685,6.3731
2021-12-29,6.3705,6.3724,6.3681,6.3683
2021-12-28,6.3717,6.3725,6.3674,6.3686
2021-12-27,6.3696,6.3731,6.3693,6.371
2021-12-24,6.3704,6.3705,6.3676,6.3677
2021-12-23,6.3709,6.3715,6.3693,6.3702
2021-12-22,6.3707,6.3736,6.3694,6.3698
2021-12-21,6.374,6.375,6.3693,6.3721
2021-12-20,6.3819,6.3819,6.3753,6.3758
2021-12-17,6.3693,6.3827,6.3678,6.3754
2021-12-16,6.3665,6.3694,6.3652,6.3682
2021-12-15,6.3674,6.3681,6.3635,6.3676
2021-12-14,6.3678,6.3692,6.3616,6.3673
2021-12-13,6.3637,6.367,6.3592,6.367
2021-12-10,6.3835,6.3835,6.3616,6.37
2021-12-09,6.3465,6.3785,6.343,6.3776
2021-12-08,6.3633,6.3633,6.3443,6.3443
2021-12-07,6.3734,6.3735,6.3656,6.3663
2021-12-06,6.371,6.3788,6.3671,6.3763
2021-12-03,6.3767,6.3767,6.368,6.3764
2021-12-02,6.371,6.3772,6.367,6.3771
2021-12-01,6.3681,6.372,6.3604,6.3681
2021-11-30,6.3791,6.3791,6.3645,6.3645
2021-11-29,6.3871,6.3884,6.3796,6.3881
2021-11-26,6.3888,6.3937,6.3877,6.3933
2021-11-25,6.3914,6.3914,6.3857,6.3862
2021-11-24,6.3896,6.393,6.3857,6.3924
2021-11-23,6.385,6.3933,6.3829,6.392
2021-11-22,6.3906,6.3906,6.3765,6.3851
2021-11-19,6.3858,6.3909,6.3805,6.3871
2021-11-18,6.378,6.388,6.3752,6.3861
2021-11-17,6.3886,6.3933,6.3758,6.378
2021-11-16,6.384,6.3963,6.367,6.3928
2021-11-15,6.3807,6.385,6.3788,6.3831
2021-11-12,6.3962,6.3973,6.3797,6.3797
2021-11-11,6.3988,6.4089,6.3908,6.3914
2021-11-10,6.392,6.3947,6.3841,6.3888
2021-11-09,6.3924,6.3974,6.389,6.3928
2021-11-08,6.3969,6.4001,6.3925,6.3927
2021-11-05,6.3966,6.4044,6.3966,6.3989
2021-11-04,6.3963,6.3995,6.3917,6.3972
2021-11-03,6.4009,6.4066,6.3943,6.4066
2021-11-02,6.3966,6.4016,6.3958,6.4
2021-11-01,6.4047,6.405,6.3958,6.3977
2021-10-29,6.393,6.4078,6.3888,6.4056
2021-10-28,6.3975,6.4048,6.3927,6.3927
2021-10-27,6.3811,6.3967,6.3811,6.3924
2021-10-26,6.3825,6.3863,6.3794,6.3833
2021-10-25,6.3874,6.3915,6.3802,6.3858
2021-10-22,6.3908,6.4007,6.3826,6.385
2021-10-21,6.3939,6.4026,6.3879,6.3923
2021-10-20,6.3818,6.3976,6.3818,6.393
2021-10-19,6.4257,6.4257,6.3825,6.3826
2021-10-18,6.4335,6.4392,6.4293,6.4299
2021-10-15,6.4375,6.4393,6.4263,6.4348
2021-10-14,6.4337,6.44,6.4326,6.4398
2021-10-13,6.4501,6.4512,6.4272,6.4284
2021-10-12,6.458,6.458,6.4477,6.449
2021-10-11,6.4425,6.4506,6.4346,6.4506
2021-10-08,6.4508,6.4513,6.4394,6.4438
2021-09-30,6.4746,6.4746,6.4432,6.4448
2021-09-29,6.4738,6.4755,6.4636,6.4708
2021-09-28,6.4596,6.462,6.4527,6.4605
2021-09-27,6.4556,6.4644,6.4538,6.4571
2021-09-24,6.4601,6.4695,6.457,6.4659
2021-09-23,6.4701,6.4701,6.4532,6.4589
2021-09-22,6.4727,6.4733,6.4615,6.4622
2021-09-17,6.4555,6.4691,6.4473,6.4661
2021-09-16,6.4341,6.4578,6.4306,6.4576
2021-09-15,6.4436,6.4442,6.4315,6.4325
2021-09-14,6.4487,6.4522,6.4386,6.4386
2021-09-13,6.4491,6.4572,6.447,6.4518
2021-09-10,6.4569,6.4571,6.4367,6.4443
2021-09-09,6.462,6.4633,6.4534,6.455
2021-09-08,6.4643,6.4651,6.4578,6.4617
2021-09-07,6.4557,6.4672,6.4543,6.4667
2021-09-06,6.4543,6.4595,6.4524,6.4584
2021-09-03,6.4548,6.4612,6.4337,6.4557
2021-09-02,6.46,6.4633,6.4548,6.4565
2021-09-01,6.4613,6.4692,6.4591,6.46
2021-08-31,6.4678,6.4722,6.4563,6.4605
2021-08-30,6.4656,6.4708,6.4656,6.4667
2021-08-27,6.4865,6.4878,6.472,6.472
2021-08-26,6.4745,6.4866,6.4745,6.4818
2021-08-25,6.4736,6.4795,6.4733,6.4757
2021-08-24,6.4797,6.4843,6.4695,6.4714
2021-08-23,6.4918,6.4965,6.4807,6.4825
2021-08-20,6.4955,6.5042,6.4941,6.5015
2021-08-19,6.4847,6.4984,6.4841,6.4949
2021-08-18,6.4853,6.4853,6.4795,6.4847
2021-08-17,6.4785,6.4878,6.477,6.4868
2021-08-16,6.4743,6.4803,6.4738,6.4747
2021-08-13,6.4777,6.4836,6.4761,6.4774
2021-08-12,6.4766,6.4809,6.4738,6.4795
2021-08-11,6.4846,6.4883,6.4752,6.4797
2021-08-10,6.4825,6.4862,6.4785,6.4859
2021-08-09,6.4821,6.4884,6.4742,6.4864
2021-08-06,6.4658,6.4843,6.4629,6.4831
2021-08-05,6.467,6.467,6.4604,6.4616
2021-08-04,6.4661,6.4667,6.4563,6.465
2021-08-03,6.4655,6.4705,6.4623,6.4704
2021-08-02,6.4629,6.4686,6.4595,6.4621
2021-07-30,6.4637,6.4679,6.4511,6.4614
2021-07-29,6.4854,6.4875,6.4562,6.4564
2021-07-28,6.5094,6.5095,6.4909,6.4909
2021-07-27,6.4776,6.512,6.4742,6.5104
2021-07-26,6.4795,6.4874,6.4788,6.4829
2021-07-23,6.4684,6.4817,6.468,6.4813
2021-07-22,6.4675,6.4707,6.4633,6.4707
2021-07-21,6.4787,6.4805,6.4669,6.4672
2021-07-20,6.4868,6.4896,6.4777,6.485
2021-07-19,6.4783,6.4913,6.4777,6.4905
2021-07-16,6.466,6.4798,6.4639,6.4792
2021-07-15,6.4613,6.4701,6.4574,6.4609
2021-07-14,6.474,6.477,6.4506,6.4692
2021-07-13,6.4688,6.4736,6.4628,6.4688
2021-07-12,6.476,6.4783,6.4712,6.4759
2021-07-09,6.4845,6.4907,6.4789,6.479
2021-07-08,6.4769,6.4908,6.4728,6.4905
2021-07-07,6.4765,6.4768,6.4626,6.4728
2021-07-06,6.461,6.4791,6.4586,6.4791
2021-07-05,6.4696,6.4698,6.4579,6.4643
2021-07-02,6.4693,6.485,6.4693,6.473
2021-07-01,6.4622,6.4691,6.4587,6.4691
2021-06-30,6.4629,6.4636,6.4538,6.4572
2021-06-29,6.459,6.4687,6.4545,6.4638
2021-06-28,6.4605,6.4646,6.4541,6.4566
2021-06-25,6.4658,6.4675,6.4511,6.4562
2021-06-24,6.4782,6.4819,6.4659,6.4719
2021-06-23,6.4738,6.4896,6.4715,6.4738
2021-06-22,6.4647,6.4811,6.4586,6.4811
2021-06-21,6.4506,6.4715,6.4481,6.467
2021-06-18,6.4475,6.4531,6.4361,6.4531
2021-06-17,6.4243,6.4458,6.4187,6.4458
2021-06-16,6.4025,6.4056,6.3963,6.398
2021-06-15,6.4056,6.4075,6.3998,6.4061
2021-06-11,6.3869,6.399,6.3854,6.3988
2021-06-10,6.3825,6.395,6.3823,6.3938
2021-06-09,6.3985,6.3985,6.3835,6.3872
2021-06-08,6.3915,6.4005,6.3894,6.4005
2021-06-07,6.396,6.4027,6.3941,6.3976
2021-06-04,6.4047,6.4121,6.3933,6.3944
2021-06-03,6.381,6.4038,6.3809,6.4038
2021-06-02,6.378,6.3911,6.3769,6.3811
2021-06-01,6.3673,6.384,6.3619,6.3809
2021-05-31,6.369,6.3739,6.3573,6.3701
2021-05-28,6.383,6.383,6.3631,6.3685
2021-05-27,6.3945,6.3971,6.3742,6.3833
2021-05-26,6.4059,6.4075,6.3879,6.3908
2021-05-25,6.4111,6.4148,6.4021,6.4107
2021-05-24,6.4387,6.4395,6.4181,6.4193
2021-05-21,6.4334,6.4366,6.4291,6.434
2021-05-20,6.4386,6.4427,6.4326,6.4347
2021-05-19,6.4245,6.4393,6.4242,6.4362
2021-05-18,6.4338,6.4343,6.4195,6.4257
2021-05-17,6.4418,6.4438,6.4356,6.439
2021-05-14,6.4476,6.4496,6.4301,6.4371
2021-05-13,6.4544,6.4574,6.4481,6.453
2021-05-12,6.4295,6.4564,6.429,6.4564
2021-05-11,6.4276,6.4325,6.4204,6.4292
2021-05-10,6.4334,6.4336,6.4103,6.4173
2021-05-07,6.4662,6.4662,6.4332,6.4332
2021-05-06,6.4794,6.4834,6.464,6.4641
2021-04-30,6.4714,6.4762,6.4654,6.4756
2021-04-29,6.4745,6.4783,6.4658,6.4722
2021-04-28,6.487,6.4901,6.4789,6.479
2021-04-27,6.4855,6.4904,6.4808,6.4831
2021-04-26,6.486,6.4922,6.4844,6.4855
2021-04-23,6.4923,6.4995,6.4904,6.4963
2021-04-22,6.486,6.4936,6.4825,6.4901
2021-04-21,6.5014,6.502,6.4902,6.4907
2021-04-20,6.507,6.5087,6.4929,6.4995
2021-04-19,6.5288,6.5314,6.5065,6.5103
2021-04-16,6.5304,6.5338,6.5183,6.5206
2021-04-15,6.5314,6.541,6.522,6.5226
2021-04-14,6.5402,6.5426,6.5292,6.5298
2021-04-13,6.546,6.5531,6.5431,6.5442
2021-04-12,6.558,6.5599,6.5443,6.5483
2021-04-09,6.5476,6.5615,6.5463,6.5526
2021-04-08,6.5485,6.5522,6.5466,6.5511
2021-04-07,6.5396,6.5462,6.5368,6.5425
2021-04-06,6.5553,6.5589,6.5395,6.5395
2021-04-02,6.5638,6.5683,6.5597,6.567
2021-04-01,6.5555,6.5775,6.5554,6.5653
2021-03-31,6.5679,6.5709,6.5461,6.5528
2021-03-30,6.5786,6.5793,6.5637,6.5718
2021-03-29,6.5414,6.5732,6.5414,6.5702
2021-03-26,6.5412,6.5461,6.5386,6.5411
2021-03-25,6.5294,6.5468,6.5294,6.5463
2021-03-24,6.5194,6.5266,6.5167,6.5246
2021-03-23,6.5065,6.5179,6.5063,6.5162
2021-03-22,6.51,6.5124,6.5053,6.5077
2021-03-19,6.5115,6.5181,6.5018,6.509
2021-03-18,6.4939,6.5108,6.4899,6.5066
2021-03-17,6.5055,6.5079,6.4994,6.5041
2021-03-16,6.4967,6.5068,6.4948,6.506
2021-03-15,6.4953,6.5104,6.4951,6.5001
2021-03-12,6.481,6.5084,6.4774,6.5084
2021-03-11,6.4965,6.5023,6.4845,6.4938
2021-03-10,6.5086,6.5174,6.5028,6.5055
2021-03-09,6.536,6.5433,6.5049,6.5067
2021-03-08,6.4992,6.5313,6.4923,6.5261
2021-03-05,6.4804,6.4986,6.4717,6.497
2021-03-04,6.4704,6.4719,6.4666,6.4699
2021-03-03,6.4675,6.4725,6.4566,6.4679
2021-03-02,6.4679,6.4752,6.4663,6.4706
2021-03-01,6.4676,6.4696,6.4602,6.466
2021-02-26,6.4822,6.4824,6.4589,6.4737
2021-02-25,6.4566,6.457,6.4463,6.455
2021-02-24,6.4544,6.4624,6.4462,6.4569
2021-02-23,6.4564,6.4703,6.4542,6.4667
2021-02-22,6.4578,6.4693,6.4566,6.4648
2021-02-19,6.4724,6.4743,6.4518,6.4577
2021-02-18,6.4469,6.4893,6.4462,6.4879
2021-02-10,6.4364,6.4586,6.4312,6.4582
2021-02-09,6.451,6.4533,6.4327,6.4353
2021-02-08,6.462,6.4622,6.4484,6.4486
2021-02-05,6.47,6.481,6.4617,6.4658
2021-02-04,6.4606,6.4718,6.4576,6.4718
2021-02-03,6.4568,6.4628,6.4559,6.462
2021-02-02,6.4679,6.4679,6.449,6.4574
2021-02-01,6.4308,6.4697,6.4308,6.4679
