date,open,high,low,close
2025-02-05,0.96146,0.96576,0.96105,0.96146
2025-02-04,0.96406,0.96428,0.95818,0.96406
2025-02-03,0.9683,0.97309,0.96276,0.9683
2025-02-02,0.97582,0.97914,0.96838,0.97582
2025-01-30,0.96179,0.96506,0.9604,0.96179
2025-01-29,0.95921,0.96234,0.95552,0.95921
2025-01-28,0.95886,0.96307,0.9574,0.95886
2025-01-27,0.95739,0.96013,0.95641,0.95739
2025-01-26,0.95533,0.95654,0.94933,0.95533
2025-01-23,0.96006,0.96032,0.95063,0.96006
2025-01-22,0.9606,0.96287,0.95919,0.9606
2025-01-21,0.96099,0.96147,0.9562,0.96099
2025-01-20,0.95963,0.96669,0.9584,0.95963
2025-01-19,0.97301,0.97282,0.95902,0.97301
2025-01-16,0.97069,0.97404,0.96808,0.97069
2025-01-15,0.97132,0.9743,0.96979,0.97132
2025-01-14,0.97023,0.97365,0.96616,0.97023
2025-01-13,0.97416,0.97659,0.9705,0.97416
2025-01-12,0.97614,0.98195,0.97559,0.97614
2025-01-09,0.9711,0.97836,0.96975,0.9711
2025-01-08,0.96949,0.97218,0.9687,0.96949
2025-01-07,0.9666,0.97307,0.9654,0.9666
2025-01-06,0.9628,0.9653,0.9582,0.9628
2025-01-05,0.97037,0.97122,0.95831,0.97037
2025-01-02,0.97388,0.97414,0.97037,0.97388
2025-01-01,0.96601,0.97734,0.9638,0.96601
2024-12-30,0.96097,0.96632,0.9593,0.96097
2024-12-29,0.95883,0.96393,0.95616,0.95883
2024-12-26,0.9594,0.96092,0.9574,0.9594
2024-12-25,0.96158,0.96233,0.9592,0.96158
2024-12-24,0.9613,0.9614,0.9585,0.9613
2024-12-23,0.961,0.9627,0.9605,0.961
2024-12-22,0.95849,0.96284,0.9571,0.95849
2024-12-19,0.96479,0.96672,0.95849,0.96479
2024-12-18,0.96616,0.96595,0.95949,0.96616
2024-12-17,0.95283,0.95531,0.951,0.95283
2024-12-16,0.95081,0.9542,0.94941,0.95081
2024-12-15,0.95147,0.95465,0.9502,0.95147
2024-12-12,0.95474,0.95654,0.9503,0.95474
2024-12-11,0.95176,0.95558,0.94967,0.95176
2024-12-10,0.9494,0.95405,0.9487,0.9494
2024-12-09,0.9474,0.95235,0.9463,0.9474
2024-12-08,0.94648,0.94939,0.94404,0.94648
2024-12-05,0.94468,0.94822,0.94105,0.94468
2024-12-04,0.9511,0.95157,0.94444,0.9511
2024-12-03,0.9514,0.95475,0.94876,0.9514
2024-12-02,0.95227,0.95403,0.94964,0.95227
2024-12-01,0.94825,0.95582,0.94825,0.94831
2024-11-28,0.9467,0.9485,0.9438,0.9467
2024-11-27,0.94675,0.94974,0.9465,0.94675
2024-11-26,0.95318,0.95461,0.94487,0.95318
2024-11-25,0.95746,0.95902,0.94842,0.95746
2024-11-24,0.95421,0.95698,0.9497,0.95421
2024-11-21,0.95517,0.96713,0.9525,0.95517
2024-11-20,0.94821,0.95519,0.9472,0.94821
2024-11-19,0.94272,0.95161,0.9423,0.94272
2024-11-18,0.94385,0.9498,0.9433,0.94385
2024-11-17,0.94933,0.94956,0.9446,0.94933
2024-11-14,0.94966,0.95017,0.94414,0.94966
2024-11-13,0.9466,0.95245,0.9451,0.9466
2024-11-12,0.94191,0.94699,0.93905,0.94191
2024-11-11,0.9377,0.94366,0.93778,0.9377
2024-11-10,0.93328,0.94084,0.9321,0.93328
2024-11-07,0.92634,0.93367,0.92615,0.92634
2024-11-06,0.9317,0.93335,0.9237,0.9317
2024-11-05,0.91454,0.936,0.91463,0.91454
2024-11-04,0.91962,0.91968,0.9156,0.91962
2024-11-03,0.91958,0.91993,0.9161,0.91958
2024-10-31,0.9186,0.92179,0.91709,0.9186
2024-10-30,0.92088,0.92208,0.91841,0.92088
2024-10-29,0.92416,0.92507,0.92024,0.92416
2024-10-28,0.92449,0.92847,0.92368,0.92449
2024-10-27,0.92622,0.92741,0.9236,0.92622
2024-10-24,0.92386,0.92491,0.9223,0.92386
2024-10-23,0.9276,0.92837,0.92505,0.9276
2024-10-22,0.92616,0.92914,0.9252,0.92616
2024-10-21,0.9244,0.92576,0.9227,0.9244
2024-10-20,0.92008,0.92412,0.92,0.92008
2024-10-17,0.9234,0.92351,0.9205,0.9234
2024-10-16,0.9206,0.92474,0.91997,0.9206
2024-10-15,0.91877,0.92012,0.9173,0.91877
2024-10-14,0.91666,0.91863,0.9159,0.91666
2024-10-13,0.9153,0.91695,0.9141,0.9153
2024-10-10,0.91459,0.91513,0.91289,0.91459
2024-10-09,0.9138,0.91625,0.91287,0.9138
2024-10-08,0.9111,0.91402,0.9107,0.9111
2024-10-07,0.9111,0.91227,0.9093,0.9111
2024-10-06,0.9112,0.91278,0.91033,0.9112
2024-10-03,0.90616,0.91273,0.9058,0.90616
2024-10-02,0.9051,0.9083,0.9051,0.9051
2024-10-01,0.90384,0.90628,0.90235,0.90384
2024-09-30,0.89794,0.90407,0.8972,0.89794
2024-09-29,0.89527,0.89798,0.89219,0.89527
2024-09-26,0.89468,0.89875,0.89287,0.89468
2024-09-25,0.89839,0.89873,0.89369,0.89839
2024-09-24,0.89356,0.89753,0.89187,0.89356
2024-09-23,0.89995,0.90058,0.89578,0.89995
2024-09-22,0.89599,0.90213,0.8954,0.89599
2024-09-19,0.8959,0.89788,0.89432,0.8959
2024-09-18,0.8997,0.9033,0.8944,0.8997
2024-09-17,0.89903,0.90016,0.8976,0.89903
2024-09-16,0.89851,0.89984,0.89717,0.89851
2024-09-15,0.90184,0.90195,0.89804,0.90184
2024-09-12,0.9027,0.90302,0.9007,0.9027
2024-09-11,0.90819,0.90855,0.90518,0.90819
2024-09-10,0.90736,0.90886,0.90457,0.90736
2024-09-09,0.906,0.90775,0.90495,0.906
2024-09-08,0.90194,0.90621,0.9016,0.90194
2024-09-05,0.9,0.90357,0.89689,0.9
2024-09-04,0.90249,0.90292,0.89919,0.90249
2024-09-03,0.90507,0.90573,0.90139,0.90507
2024-09-02,0.90355,0.90631,0.9033,0.90355
2024-09-01,0.9054,0.90559,0.90272,0.9054
2024-08-29,0.90249,0.90465,0.90125,0.90249
2024-08-28,0.89888,0.90446,0.89765,0.89888
2024-08-27,0.89462,0.90046,0.8943,0.89462
2024-08-26,0.89568,0.89676,0.89449,0.89568
2024-08-25,0.89382,0.89663,0.89277,0.89382
2024-08-22,0.89951,0.90035,0.89318,0.89951
2024-08-21,0.89643,0.90096,0.89626,0.89643
2024-08-20,0.89864,0.90045,0.897,0.89864
2024-08-19,0.902,0.90314,0.8995,0.902
2024-08-18,0.90703,0.90712,0.90313,0.90703
2024-08-15,0.91135,0.91127,0.90873,0.91135
2024-08-14,0.908,0.9132,0.9077,0.908
2024-08-13,0.90934,0.91006,0.9051,0.90934
2024-08-12,0.91439,0.91611,0.9122,0.91439
2024-08-11,0.91627,0.91631,0.9141,0.91627
2024-08-08,0.91611,0.91662,0.9148,0.91611
2024-08-07,0.91507,0.91892,0.9135,0.91507
2024-08-06,0.91523,0.91685,0.91438,0.91523
2024-08-05,0.91316,0.91704,0.91215,0.91316
2024-08-04,0.91652,0.91796,0.90848,0.91652
2024-08-01,0.92699,0.92739,0.91523,0.92699
2024-07-31,0.92388,0.92779,0.9227,0.92388
2024-07-30,0.92455,0.92518,0.9215,0.92455
2024-07-29,0.92426,0.92593,0.9227,0.92426
2024-07-28,0.92134,0.92566,0.9198,0.92134
2024-07-25,0.92155,0.92228,0.92009,0.92155
2024-07-24,0.92255,0.92342,0.92044,0.92255
2024-07-23,0.9216,0.92364,0.92026,0.9216
2024-07-22,0.91829,0.92213,0.9174,0.91829
2024-07-21,0.9175,0.91965,0.9173,0.9175
2024-07-18,0.9173,0.91934,0.9173,0.9173
2024-07-17,0.91406,0.91698,0.9139,0.91406
2024-07-16,0.91722,0.91774,0.91348,0.91722
2024-07-15,0.9173,0.91978,0.9169,0.9173
2024-07-14,0.91865,0.91875,0.91559,0.91865
2024-07-11,0.91973,0.92055,0.91649,0.91973
2024-07-10,0.92308,0.92311,0.91757,0.92308
2024-07-09,0.92466,0.92491,0.92347,0.92466
2024-07-08,0.92328,0.92539,0.923,0.92328
2024-07-07,0.9237,0.92463,0.9219,0.9237
2024-07-04,0.92501,0.92501,0.92265,0.92501
2024-07-03,0.9265,0.92728,0.9245,0.9265
2024-07-02,0.93037,0.93135,0.92459,0.93037
2024-07-01,0.93135,0.93365,0.93057,0.93135
2024-06-30,0.93151,0.93277,0.9278,0.93151
2024-06-27,0.93384,0.9358,0.93275,0.93384
2024-06-26,0.93632,0.93652,0.9323,0.93632
2024-06-25,0.93374,0.93741,0.9328,0.93374
2024-06-24,0.93173,0.93526,0.9306,0.93173
2024-06-23,0.93565,0.93594,0.93049,0.93565
2024-06-20,0.93402,0.93704,0.9326,0.93402
2024-06-19,0.9301,0.93392,0.9302,0.9301
2024-06-18,0.9309,0.93229,0.92995,0.9309
2024-06-17,0.93104,0.93361,0.92926,0.93104
2024-06-16,0.93439,0.93566,0.9323,0.93439
2024-06-13,0.9312,0.93737,0.9306,0.9312
2024-06-12,0.9248,0.9299,0.9244,0.9248
2024-06-11,0.93107,0.93153,0.92151,0.93107
2024-06-10,0.929,0.93274,0.9282,0.929
2024-06-09,0.92774,0.93165,0.9274,0.92774
2024-06-06,0.9179,0.9255,0.91728,0.9179
2024-06-05,0.91958,0.9205,0.91754,0.91958
2024-06-04,0.91896,0.92073,0.91828,0.91896
2024-06-03,0.91681,0.92075,0.9159,0.91681
2024-06-02,0.9214,0.92353,0.9182,0.9214
2024-05-30,0.9229,0.92493,0.9189,0.9229
2024-05-29,0.92577,0.92687,0.922,0.92577
2024-05-28,0.9215,0.92511,0.9209,0.9215
2024-05-27,0.92065,0.92089,0.91832,0.92065
2024-05-26,0.92186,0.92236,0.9202,0.92186
2024-05-23,0.92484,0.9254,0.9211,0.92484
2024-05-22,0.92377,0.92481,0.9207,0.92377
2024-05-21,0.92122,0.924,0.9204,0.92122
2024-05-20,0.92074,0.922,0.9195,0.92074
2024-05-19,0.9195,0.92123,0.9187,0.9195
2024-05-16,0.92015,0.92282,0.91921,0.92015
2024-05-15,0.91829,0.92122,0.9177,0.91829
2024-05-14,0.92468,0.92476,0.9196,0.92468
2024-05-13,0.92648,0.92795,0.9235,0.92648
2024-05-12,0.92847,0.92881,0.9253,0.92847
2024-05-09,0.9272,0.92919,0.9265,0.9272
2024-05-08,0.9305,0.93239,0.9274,0.9305
2024-05-07,0.93019,0.93147,0.9295,0.93019
2024-05-06,0.92872,0.92973,0.9268,0.92872
2024-05-05,0.92953,0.92968,0.9266,0.92953
2024-05-02,0.9317,0.9324,0.92512,0.9317
2024-05-01,0.9327,0.9367,0.9319,0.9327
2024-04-30,0.93751,0.93896,0.93557,0.93751
2024-04-29,0.93321,0.93595,0.9314,0.93321
2024-04-28,0.93398,0.93537,0.9315,0.93398
2024-04-25,0.932,0.93672,0.92998,0.932
2024-04-24,0.93459,0.93644,0.9318,0.93459
2024-04-23,0.9342,0.9364,0.9332,0.9342
2024-04-22,0.93861,0.93991,0.93371,0.93861
2024-04-21,0.93828,0.94117,0.9371,0.93824
2024-04-18,0.93948,0.94235,0.9363,0.93948
2024-04-17,0.93726,0.93916,0.9353,0.93726
2024-04-16,0.94149,0.94267,0.93873,0.94149
2024-04-15,0.94111,0.94303,0.93861,0.94111
2024-04-14,0.939,0.9413,0.9376,0.939
2024-04-11,0.93224,0.94129,0.932,0.93224
2024-04-10,0.93095,0.93454,0.92973,0.93095
2024-04-09,0.92087,0.93164,0.9201,0.92087
2024-04-08,0.9205,0.92167,0.9184,0.9205
2024-04-07,0.92332,0.92408,0.92095,0.92332
2024-04-04,0.92276,0.92664,0.92179,0.92276
2024-04-03,0.92265,0.92293,0.91947,0.92265
2024-04-02,0.92863,0.92896,0.9232,0.92863
2024-04-01,0.93134,0.93237,0.92775,0.93134
2024-03-31,0.92655,0.93183,0.9258,0.92655
2024-03-28,0.9264,0.9286,0.9253,0.9264
2024-03-27,0.92478,0.92803,0.9235,0.92478
2024-03-26,0.92316,0.92492,0.92257,0.92316
2024-03-25,0.92266,0.9237,0.92046,0.92266
2024-03-24,0.92528,0.9257,0.9222,0.92528
2024-03-21,0.92061,0.92515,0.92,0.92061
2024-03-20,0.91431,0.92111,0.9137,0.91431
2024-03-19,0.92053,0.92277,0.9196,0.92053
2024-03-18,0.91963,0.92293,0.9193,0.91963
2024-03-17,0.9189,0.91905,0.9168,0.9189
2024-03-14,0.91883,0.91964,0.9173,0.91883
2024-03-13,0.9128,0.91877,0.91285,0.9128
2024-03-12,0.9151,0.91571,0.9133,0.9151
2024-03-11,0.9148,0.91716,0.9139,0.9148
2024-03-10,0.91383,0.9162,0.9132,0.91383
2024-03-07,0.91323,0.91516,0.91091,0.91323
2024-03-06,0.91747,0.92002,0.914,0.91747
2024-03-05,0.92115,0.92226,0.91625,0.92115
2024-03-04,0.92122,0.92228,0.91951,0.92122
2024-03-03,0.92228,0.92263,0.92026,0.92228
2024-02-29,0.9255,0.92599,0.92238,0.9255
2024-02-28,0.92261,0.92544,0.92116,0.92261
2024-02-27,0.9221,0.92604,0.9219,0.9221
2024-02-26,0.92158,0.92305,0.92029,0.92158
2024-02-25,0.92425,0.92478,0.92089,0.92421
2024-02-22,0.92373,0.92475,0.92256,0.92373
2024-02-21,0.92418,0.92549,0.91859,0.92418
2024-02-20,0.9248,0.92662,0.924,0.9248
2024-02-19,0.92804,0.92915,0.92263,0.92804
2024-02-18,0.92726,0.92911,0.9268,0.92722
2024-02-15,0.92817,0.93158,0.9276,0.92817
2024-02-14,0.93178,0.93238,0.9271,0.93178
2024-02-13,0.9338,0.93497,0.93158,0.9338
2024-02-12,0.92831,0.9344,0.9263,0.92831
2024-02-11,0.92608,0.92957,0.92546,0.92608
2024-02-08,0.92788,0.92903,0.9264,0.92788
2024-02-07,0.92801,0.93083,0.9268,0.92801
2024-02-06,0.92961,0.92968,0.92727,0.92961
2024-02-05,0.93094,0.93244,0.9291,0.93094
2024-02-04,0.92764,0.93243,0.927,0.92764
2024-02-01,0.91957,0.92738,0.9176,0.91957
2024-01-31,0.92559,0.92762,0.92034,0.92559
2024-01-30,0.92222,0.92527,0.91864,0.92222
2024-01-29,0.92298,0.92484,0.92118,0.92298
2024-01-28,0.92221,0.92617,0.92168,0.92221
2024-01-25,0.92191,0.92478,0.91884,0.92191
2024-01-24,0.91897,0.92369,0.9174,0.91897
2024-01-23,0.92099,0.9215,0.91479,0.92099
2024-01-22,0.9191,0.92385,0.9159,0.9191
2024-01-21,0.91808,0.91909,0.9166,0.91808
2024-01-18,0.91919,0.92011,0.91805,0.91919
2024-01-17,0.91863,0.92177,0.9168,0.91863
2024-01-16,0.91922,0.92205,0.9187,0.91922
2024-01-15,0.9136,0.92021,0.91352,0.9136
2024-01-14,0.9136,0.91457,0.9125,0.9136
2024-01-11,0.91061,0.91432,0.9102,0.91061
2024-01-10,0.91115,0.91479,0.9098,0.91115
2024-01-09,0.91471,0.91547,0.9116,0.91471
2024-01-08,0.9131,0.91637,0.9118,0.9131
2024-01-07,0.91389,0.91537,0.9109,0.91389
2024-01-04,0.91346,0.91913,0.90939,0.91346
2024-01-03,0.9151,0.916,0.91156,0.9151
2024-01-02,0.91393,0.91754,0.91183,0.91393
2024-01-01,0.9059,0.91391,0.9053,0.9059
2023-12-31,0.9045,0.9058,0.9047,0.9045
2023-12-28,0.90349,0.90553,0.902,0.90349
2023-12-27,0.9002,0.90326,0.89771,0.9002
2023-12-26,0.90555,0.90668,0.89908,0.90555
2023-12-25,0.90742,0.9083,0.9058,0.90742
2023-12-24,0.9069,0.9091,0.9056,0.9069
2023-12-21,0.90858,0.90957,0.90575,0.90858
2023-12-20,0.9136,0.91439,0.90911,0.9136
2023-12-19,0.91066,0.91444,0.91077,0.91066
2023-12-18,0.91543,0.91608,0.91008,0.91543
2023-12-17,0.91783,0.91789,0.91491,0.91783
2023-12-14,0.90962,0.91724,0.9086,0.90962
2023-12-13,0.9186,0.9191,0.90875,0.9186
2023-12-12,0.92604,0.92816,0.92522,0.92604
2023-12-11,0.9288,0.92921,0.92404,0.9288
2023-12-10,0.92887,0.93082,0.9277,0.92887
2023-12-07,0.9266,0.93184,0.92588,0.9266
2023-12-06,0.92879,0.92957,0.9262,0.92879
2023-12-05,0.92647,0.92823,0.92561,0.92647
2023-12-04,0.9227,0.92742,0.9218,0.9227
2023-12-03,0.91843,0.92544,0.9185,0.91843
2023-11-30,0.9181,0.92323,0.9163,0.9181
2023-11-29,0.91127,0.91786,0.9103,0.91127
2023-11-28,0.9086,0.91231,0.9077,0.9086
2023-11-27,0.91254,0.91449,0.9085,0.91254
2023-11-26,0.91404,0.91526,0.91247,0.91404
2023-11-23,0.9169,0.9178,0.91373,0.9169
2023-11-22,0.9182,0.91844,0.91516,0.9182
2023-11-21,0.9159,0.92127,0.91554,0.9159
2023-11-20,0.91358,0.9155,0.9118,0.91358
2023-11-19,0.91684,0.9176,0.91365,0.91684
2023-11-16,0.92134,0.92377,0.91808,0.92134
2023-11-15,0.92127,0.92328,0.91794,0.92127
2023-11-14,0.91926,0.92311,0.9185,0.91926
2023-11-13,0.93442,0.93514,0.9202,0.93442
2023-11-12,0.93544,0.9376,0.9341,0.93544
2023-11-09,0.93742,0.93829,0.93523,0.93742
2023-11-08,0.93367,0.9362,0.93214,0.93367
2023-11-07,0.93492,0.93803,0.93318,0.93492
2023-11-06,0.9327,0.93767,0.9327,0.9327
2023-11-05,0.93178,0.93254,0.92963,0.93178
2023-11-02,0.9417,0.94202,0.93136,0.9417
2023-11-01,0.94455,0.9448,0.9372,0.94455
2023-10-31,0.94526,0.95031,0.94511,0.94526
2023-10-30,0.94206,0.94629,0.93729,0.94206
2023-10-29,0.94675,0.94801,0.94109,0.94675
2023-10-26,0.94657,0.9491,0.9436,0.94657
2023-10-25,0.94632,0.95,0.9461,0.94632
2023-10-24,0.94381,0.94636,0.9428,0.94381
2023-10-23,0.93722,0.9448,0.93541,0.93722
2023-10-22,0.94429,0.94591,0.9392,0.94429
2023-10-19,0.9446,0.94645,0.9433,0.9446
2023-10-18,0.9489,0.94977,0.9447,0.9489
2023-10-17,0.9458,0.94993,0.9438,0.9458
2023-10-16,0.94748,0.94936,0.94384,0.94748
2023-10-15,0.95043,0.9509,0.94745,0.95043
2023-10-12,0.94906,0.95273,0.9471,0.94906
2023-10-11,0.94124,0.94823,0.93993,0.94124
2023-10-10,0.94297,0.94404,0.94042,0.94297
2023-10-09,0.94528,0.94733,0.94166,0.94528
2023-10-08,0.9463,0.95044,0.9455,0.9463
2023-10-05,0.94817,0.95384,0.94356,0.94817
2023-10-04,0.95174,0.9523,0.94905,0.95174
2023-10-03,0.9549,0.9566,0.94945,0.9549
2023-10-02,0.95413,0.95695,0.9529,0.95413
2023-10-01,0.9465,0.95304,0.9442,0.9465
2023-09-28,0.94675,0.9471,0.9418,0.94675
2023-09-27,0.9519,0.95312,0.9453,0.9519
2023-09-26,0.94612,0.95156,0.94574,0.94612
2023-09-25,0.94414,0.94624,0.9426,0.94414
2023-09-24,0.9391,0.94542,0.93849,0.9391
2023-09-21,0.93795,0.94204,0.93707,0.93795
2023-09-20,0.9387,0.9417,0.93689,0.9387
2023-09-19,0.93615,0.9367,0.93223,0.93615
2023-09-18,0.93522,0.93665,0.9329,0.93522
2023-09-17,0.93736,0.93841,0.93474,0.93736
2023-09-14,0.9401,0.94032,0.93566,0.9401
2023-09-13,0.9316,0.93852,0.9298,0.9316
2023-09-12,0.92995,0.93306,0.9289,0.92995
2023-09-11,0.9302,0.93404,0.92914,0.9302
2023-09-10,0.933,0.93358,0.92964,0.933
2023-09-07,0.93477,0.93501,0.93092,0.93477
2023-09-06,0.93247,0.93566,0.9316,0.93247
2023-09-05,0.9323,0.93413,0.93039,0.9323
2023-09-04,0.9264,0.93392,0.926,0.9264
2023-09-03,0.928,0.92816,0.92515,0.928
2023-08-31,0.92216,0.92714,0.91905,0.92216
2023-08-30,0.9147,0.92275,0.9141,0.9147
2023-08-29,0.92003,0.92114,0.91362,0.92003
2023-08-28,0.92374,0.92734,0.92109,0.92374
2023-08-27,0.92615,0.92598,0.9241,0.92615
2023-08-24,0.926,0.92879,0.92253,0.926
2023-08-23,0.92032,0.9246,0.91938,0.92032
2023-08-22,0.92194,0.92567,0.91992,0.92194
2023-08-21,0.91757,0.92302,0.91475,0.91757
2023-08-20,0.91949,0.91991,0.91629,0.91949
2023-08-17,0.91957,0.92196,0.9178,0.91957
2023-08-16,0.91955,0.92061,0.91598,0.91955
2023-08-15,0.91708,0.91762,0.91452,0.91708
2023-08-14,0.9166,0.91736,0.91327,0.9166
2023-08-13,0.91371,0.91933,0.91238,0.91371
2023-08-10,0.91061,0.91309,0.90873,0.91061
2023-08-09,0.91094,0.91174,0.90429,0.91094
2023-08-08,0.9125,0.91275,0.90956,0.9125
2023-08-07,0.90883,0.91483,0.90828,0.90883
2023-08-06,0.90887,0.9119,0.9081,0.90887
2023-08-03,0.91311,0.91439,0.90572,0.91311
2023-08-02,0.91373,0.91629,0.91291,0.91373
2023-08-01,0.90844,0.91577,0.90851,0.90844
2023-07-31,0.90929,0.91287,0.9089,0.90929
2023-07-30,0.90709,0.90858,0.90535,0.90709
2023-07-27,0.91085,0.91349,0.90524,0.91085
2023-07-26,0.90266,0.91034,0.8967,0.90266
2023-07-25,0.90494,0.90593,0.902,0.90494
2023-07-24,0.9039,0.90727,0.9018,0.9039
2023-07-23,0.89885,0.90344,0.89726,0.89885
2023-07-20,0.8979,0.90012,0.8971,0.8979
2023-07-19,0.89244,0.89822,0.8905,0.89244
2023-07-18,0.89056,0.89475,0.8897,0.89056
2023-07-17,0.88987,0.89126,0.88686,0.88987
2023-07-16,0.89065,0.89242,0.8888,0.89065
2023-07-13,0.89099,0.89237,0.8893,0.89099
2023-07-12,0.8973,0.89842,0.89316,0.8973
2023-07-11,0.90793,0.90803,0.8988,0.90793
2023-07-10,0.9086,0.91086,0.90698,0.9086
2023-07-09,0.9116,0.9137,0.90969,0.9116
2023-07-06,0.91822,0.92008,0.91202,0.91822
2023-07-05,0.9211,0.92299,0.9173,0.9211
2023-07-04,0.9187,0.92038,0.91691,0.9187
2023-07-03,0.91633,0.91821,0.9159,0.91633
2023-07-02,0.9168,0.91981,0.9148,0.9168
2023-06-29,0.92013,0.92281,0.9146,0.92013
2023-06-28,0.9161,0.92061,0.91402,0.9161
2023-06-27,0.91264,0.91746,0.9122,0.91264
2023-06-26,0.91655,0.91716,0.91107,0.91655
2023-06-25,0.91687,0.91843,0.9156,0.91687
2023-06-22,0.9125,0.92208,0.9125,0.9125
2023-06-21,0.9097,0.91315,0.90817,0.9097
2023-06-20,0.91572,0.91687,0.9123,0.91572
2023-06-19,0.91539,0.91789,0.91364,0.91539
2023-06-18,0.9139,0.91651,0.9133,0.9139
2023-06-15,0.91358,0.91574,0.91149,0.91358
2023-06-14,0.92225,0.92556,0.9142,0.92225
2023-06-13,0.92684,0.92801,0.92095,0.92684
2023-06-12,0.92911,0.92932,0.924,0.92911
2023-06-11,0.93015,0.93159,0.92681,0.93015
2023-06-08,0.92741,0.93043,0.927,0.92741
2023-06-07,0.93393,0.93439,0.9274,0.93393
2023-06-06,0.93475,0.93731,0.93108,0.93475
2023-06-05,0.93355,0.93744,0.9317,0.93355
2023-06-04,0.9347,0.93679,0.9326,0.9347
2023-06-01,0.9293,0.933,0.9277,0.9293
2023-05-31,0.935,0.93772,0.92989,0.935
2023-05-30,0.9317,0.93882,0.9312,0.9317
2023-05-29,0.93391,0.93691,0.9306,0.93391
2023-05-28,0.93257,0.93403,0.9306,0.93257
2023-05-25,0.93245,0.9344,0.92958,0.93245
2023-05-24,0.9296,0.93371,0.92987,0.9296
2023-05-23,0.92853,0.93026,0.92598,0.92853
2023-05-22,0.92498,0.92904,0.9241,0.92498
2023-05-21,0.92398,0.92622,0.9233,0.92398
2023-05-18,0.92804,0.92928,0.92388,0.92804
2023-05-17,0.92265,0.9289,0.9217,0.92265
2023-05-16,0.92033,0.92493,0.9195,0.92033
2023-05-15,0.91965,0.92109,0.91713,0.91965
2023-05-14,0.92143,0.92178,0.9181,0.92143
2023-05-11,0.91641,0.92118,0.91448,0.91641
2023-05-10,0.91041,0.91732,0.9092,0.91041
2023-05-09,0.91202,0.91384,0.9087,0.91202
2023-05-08,0.90941,0.91374,0.909,0.90941
2023-05-07,0.90755,0.90806,0.9047,0.90755
2023-05-04,0.9072,0.91144,0.90514,0.9072
2023-05-03,0.90343,0.91018,0.9016,0.90343
2023-05-02,0.90819,0.9086,0.90431,0.90819
2023-05-01,0.91164,0.91378,0.90866,0.91164
2023-04-30,0.90819,0.91183,0.90616,0.90819
2023-04-27,0.90645,0.91194,0.90549,0.90645
2023-04-26,0.9052,0.90957,0.9037,0.9052
2023-04-25,0.91088,0.91164,0.90138,0.91088
2023-04-24,0.9042,0.91164,0.9035,0.9042
2023-04-23,0.90973,0.91168,0.90627,0.90973
2023-04-20,0.9115,0.9141,0.90971,0.9115
2023-04-19,0.91306,0.91455,0.91,0.91306
2023-04-18,0.91113,0.91589,0.9102,0.91113
2023-04-17,0.9153,0.91552,0.91046,0.9153
2023-04-16,0.9102,0.91653,0.90917,0.9102
2023-04-13,0.9046,0.91091,0.9029,0.9046
2023-04-12,0.9091,0.91061,0.90342,0.9091
2023-04-11,0.91596,0.91615,0.90921,0.91596
